model,Galaxy S24,Galaxy A54,Xperia 1 V,GT Neo 5,Nord 3,10 Pro,12,iPhone 14,ROG Phone 7,Nord 3,Nova 11 Ultra,Pixel 7 Pro,Edge 40,Galaxy A54,Edge 40 Pro,Edge 40 Pro,iPhone 14,Nova 11 Ultra,Zenfone 10,iPhone 15,Edge 40,ROG Phone 7,Edge 40,11,Zenfone 10,GT 3,P60 Pro,GT Neo 5,11 Pro+,13 Pro,Edge 40,Edge 40 Pro,Edge 40,P60 Pro,Galaxy A54,iPhone 15 Pro,Pixel 8 Pro,13,Xperia 10 V,Pixel 8 Pro,11 Pro+,Xperia 1 V,Moto G Power,Galaxy Z Fold5,Mate 50 Pro,ROG Phone 6,Zenfone 10,Edge 40 Pro,Moto G Power,Mate 50 Pro,Nord 3,Xperia 10 V,Xperia 5 IV,Galaxy A54,Pixel 8,P60 Pro,Xperia 1 V,Xperia 5 IV,Mate 50 Pro,GT Neo 5,Galaxy S23,Galaxy S23,Xperia 1 V,Xperia 5 IV,iPhone 15 Pro,Moto G Power,Pixel 8 Pro,Nova 11 Ultra,Xperia 10 V,Xperia 5 IV,Edge 40 Pro,Pixel 7 Pro,Pixel 8 Pro,GT 3,Edge 40 Pro,Pixel 8 Pro,11 Pro+,Zenfone 10,Pixel 8,Moto G Power,Edge 40,12,Nova 11 Ultra,P60 Pro,12,Galaxy Z Fold5,ROG Phone 7,Nord 3,Moto G Power,Pixel 7 Pro,Nova 11 Ultra,Pixel 7,Redmi Note 12,iPhone 14,iPhone 15,12 Pro,Zenfone 10,iPhone 15,Edge 40 Pro,Moto G Power
11 Pro+,0.1684710781974586,0.6704282579344804,0.6395783403404182,0.6786320096921669,0.4573415524072035,0.5321918186980799,0.37008231403038333,0.33842869117899366,0.7417274135076289,0.7374692338144729,0.31638437031660455,0.47553128424163776,0.42973262378398763,0.5146221811834555,0.36605985847208683,0.47557141260071556,0.6181052409466691,0.7952212641091696,0.43948511625155484,0.4363819464334555,0.5371053837561313,0.8572064663787912,0.5006167919074933,0.415264843189531,0.7792431220061963,0.577975610055181,0.8525465083117763,0.7172752804673757,0.5657742051525246,0.45212695713582063,0.7193141940757437,0.7733090350731383,0.4909711931960301,0.7898921336670326,0.7933701653107383,0.5268583299106566,0.7749831733168985,0.4489068168243952,0.5634399533328678,0.5942010825118094,0.9999999999999998,0.6822220233906215,0.6885517389312441,0.9471063240931309,0.8044032389714381,0.7708352498943173,0.5111731087821515,0.7771043276494006,0.5568277392599702,0.5205031433112545,0.8947612360519761,0.8620383867815974,0.6724910627187105,0.5888593812282986,0.5090781326806111,0.5427523140867074,0.626617335505401,0.6999205493689535,0.919343586962731,0.5799021110904341,0.6165821096829407,0.8005991268021978,0.8653762655123769,0.567029028467363,0.5897714593856324,0.8294685985618343,0.6472681779530994,0.8217158452895179,0.710709664408182,0.6909232644442798,0.7439945186605159,0.6397374324927448,0.658225995692463,0.6179489804100815,0.6233319192211867,0.6489939624263379,0.6371123973639623,0.9368354863193791,0.730927202283634,0.6847254452282162,0.7941675871058763,0.5859878208915109,0.8416860784427662,0.8906321076163154,0.5620594553121909,0.6636537633814739,0.71671288676179,0.508383820797371,0.5748193008590762,0.6079730079644199,0.8974421594771987,0.8244320544127094,0.818697320256968,0.6731265003415858,0.5786413354343867,0.8191318540073785,0.6515846020109717,0.6902174085531122,0.7155613920949141,0.6459429261627567
Xperia 1 V,0.4180710922872918,0.6510760405786152,0.5789924494225708,0.6876645249273068,0.6140163062885293,0.6203103880608414,0.749894838549041,0.6217951291753439,0.6936625137545742,0.6733710423773827,0.6504006150853557,0.5710280828204437,0.5676069140018015,0.3986608952225668,0.7369383048149412,0.6911371099697645,0.46726732296495205,0.6323378683759304,0.893249138662775,0.6079810312600367,0.8930018074895608,0.6336978710244316,0.7567018902764042,0.6414536979753047,0.6566820620548066,0.8336192739239981,0.6189520940967402,0.9140072764469622,0.6584067574463051,0.6743714204740184,0.9076084565934853,0.6401248379058598,0.7781526070136252,0.7145674113929529,0.8244332865154683,0.6505837187097607,0.5435795988328657,0.7556328875027024,0.9588546006729158,0.9398180022663144,0.6822220233906215,1.0,0.5201302589159689,0.8109169941273011,0.7522019042619787,0.7404302353035089,0.6449682854226185,0.7931453986430971,0.780997783918643,0.8188266004142435,0.8299101137029272,0.6749153807794038,0.7101159900452004,0.6940547395029075,0.8396793027848146,0.7716521172862907,0.7651308747682785,0.7899483284484548,0.802053422854296,0.7909983498894272,0.8137580141060942,0.7771585286705132,0.8883557680933484,0.7775992825448057,0.8776593099877323,0.6849031596093297,0.6741841217612671,0.8230002726832363,0.8610995776256161,0.744460658368373,0.7567797520853551,0.8246346930928236,0.8759716955261576,0.8989289913050714,0.8145481785364319,0.7046136317983422,0.8358999523306997,0.7877261829115147,0.8732169757207197,0.9678915120167675,0.9046526792661584,0.7368253462306026,0.6546152538596653,0.7858341285558857,0.652803698523807,0.7546025217929447,0.8077023921126956,0.5946582841202632,0.8723472810670234,0.895565106429828,0.7778013572576401,0.8913531082677741,0.7443265784008345,0.9377362090013062,0.8545683716467951,0.8601209080863129,0.6842396029537573,0.8811013619258268,0.7957376152219267,0.7184899522713577
Moto G Power,0.5509989587052623,0.45888897393452094,0.46108654573243096,0.42321833104262935,0.6359336700226076,0.629837319181942,0.5270675341197877,0.6774964481640656,0.6007994821217403,0.56887201316252,0.47252461401383994,0.680682928614811,0.5430383824565305,0.8866799130328391,0.4307122804101249,0.7869542765190065,0.9376758791557329,0.6710215918242185,0.305921757018175,0.6969578154051286,0.5254356502679574,0.5684830828387866,0.7562367229316606,0.7752382477192904,0.8020609116973567,0.7050516144767043,0.6524394476667144,0.60816893021139,0.6714401786727431,0.7621021880111633,0.5978737967046712,0.7757004972943746,0.551950549129969,0.7500637654011612,0.6544421807202302,0.7731518299248427,0.9049629185388964,0.7053538084495599,0.47943096893628423,0.6027238208894266,0.6885517389312441,0.5201302589159689,1.0,0.6902488412747785,0.5977899694797847,0.666398002577367,0.8814656169575562,0.7516168942810385,0.7643325932672156,0.539085188243137,0.7528766128645464,0.7473668354048434,0.6898444582054701,0.9189881307283978,0.5369943032865274,0.7100071423521773,0.7823948787308366,0.9055862065549685,0.7000533751132182,0.7645193452405129,0.8102109449248961,0.8611839396471196,0.7532309112344379,0.6595950804508137,0.7221037079364769,0.7974649776305531,0.8711987083681749,0.8866821305574526,0.713795635828582,0.6698953667065003,0.9308515529353206,0.7485165728519779,0.662420682286608,0.538451129721054,0.8316298182168024,0.8688140473402568,0.5699388808139741,0.765998622481367,0.8447443462535328,0.5751375321221428,0.7927437648617038,0.8546384798967885,0.8469072369173006,0.8440329878561634,0.7094663511005249,0.6760853274540417,0.6362494841229873,0.8324107523572503,0.6150165883500724,0.6410029849500676,0.7229180127825483,0.6815488924837977,0.6849625147890959,0.5700065177388467,0.5989781552492399,0.7535784707106798,0.698705779939083,0.6809304129959882,0.7074940856529979,0.7332007926657578
Galaxy Z Fold5,0.27274788713183085,0.750746317977612,0.6802112363674959,0.7925607212068806,0.639270849434024,0.6089113234869332,0.535900620637325,0.5096862115339725,0.7816181476814923,0.7237287914479515,0.5253234342173743,0.48608043385637384,0.4055281466771771,0.5370324181393517,0.46497619818592656,0.6180937815141492,0.6323494738025572,0.7604146754960192,0.624321922770529,0.4983856791279793,0.6859583195097101,0.8762426005577828,0.6596783003154516,0.5863225289725289,0.753340449703858,0.6746347099688379,0.8277895393235148,0.8004630769284322,0.552246165853389,0.5878408532986966,0.836483227512862,0.7214337096290752,0.542128422664465,0.8539890040670086,0.8670706177777473,0.5601568386450856,0.7283581419975237,0.5693986658160879,0.71934992802462,0.7674930761754736,0.9471063240931309,0.8109169941273011,0.6902488412747785,1.0,0.8496884266245124,0.8106177611775781,0.6117310493566882,0.7720871234799963,0.605383521764997,0.5891754449061735,0.8982042840226012,0.7851219191560883,0.6253726533234341,0.6584651224040625,0.5867618267262492,0.626219135930273,0.6434644213921085,0.7870670539985151,0.9086163226711054,0.6189578161733796,0.7513751383392372,0.813588752773876,0.9510069128036888,0.5922312542237982,0.6810943756757846,0.7773027946609139,0.7230153874162374,0.8967211619188773,0.7364327203595893,0.6940644760614126,0.7751490511660226,0.6755774290679252,0.7038073174243593,0.6918965918225991,0.7350154150207427,0.6981168170051393,0.6705772085552497,0.9173867538456358,0.8338493510294991,0.7842552038958962,0.8559715285776578,0.6566443699177649,0.796332306486539,0.8759081474728965,0.568746665089402,0.6789371994742195,0.7700146824277643,0.5242580280750838,0.6918633614349814,0.7149686478140473,0.8907543417838315,0.8678944393541085,0.8061013930959698,0.7789915061457829,0.6495509962321663,0.8764942572944994,0.6611159331512535,0.7705192675524134,0.775694134971672,0.6603756155715578
Mate 50 Pro,0.44499735733843004,0.7929284676394239,0.821909071948839,0.7583436678586349,0.5653800022425881,0.709562545299121,0.4538875280702453,0.5398862075535347,0.7351822541865254,0.4598561572353093,0.7001350287303723,0.28598828255754666,0.46131405016158245,0.588427660984084,0.6524043853999996,0.48469088116696807,0.5184203025012972,0.8746249559337423,0.5292387903004069,0.7152056898271392,0.7422083203141031,0.9423378132608131,0.5153705134743339,0.5781647136708944,0.699157384065169,0.4836733013230948,0.939672239295543,0.6042896368243943,0.713194532772869,0.34979028899947445,0.8012728433856908,0.7123064814279061,0.645111878327084,0.9494455531247493,0.8867150587223186,0.7317372417733059,0.7739281288896472,0.7086602350648168,0.5577733433655742,0.6819756000904542,0.8044032389714381,0.7522019042619787,0.5977899694797847,0.8496884266245124,0.9999999999999999,0.9723273577060864,0.6329821370695315,0.5864440698491777,0.6271635972094839,0.7770706306251849,0.7062646350167271,0.7850022518549825,0.6844714441431878,0.5898436302737241,0.7450102740360569,0.81847321926588,0.4947776784166359,0.7483869398627034,0.8141174551704131,0.6676712353018618,0.5625255404781614,0.7885342537658342,0.8995131024192844,0.7062910741638354,0.7008209611872971,0.791889134612844,0.778246429359606,0.7871741750708032,0.748121006433743,0.6781567474650048,0.6755143658287529,0.5837109088276448,0.6404486565521882,0.7121657388264298,0.6377034599999488,0.5161149981969662,0.6665835806250471,0.7896952288971278,0.7528042573138034,0.7458901416662744,0.8273507085411157,0.6933114473412197,0.8278615331476282,0.7773180483475526,0.5950403230592843,0.7259666164818394,0.8739686809275962,0.5698062750084385,0.6811785749879994,0.6728262203564235,0.8002602078290291,0.7451677006656168,0.891183592650978,0.7123135703783402,0.7436348755934756,0.9038626399677531,0.6025379709100539,0.6762539671934981,0.8249900211752019,0.6771683608222759
ROG Phone 6,0.5920102250534096,0.8216007463914304,0.8558536488518727,0.7405102414173119,0.601705785342897,0.8065690622273846,0.5348029598653861,0.6305239659349853,0.7972936374227315,0.49503538885305653,0.7040578471878988,0.4016854373738392,0.5893292849956245,0.7063836482292579,0.7426961531395999,0.5653903417215883,0.6166672068029431,0.9111296359070814,0.5450294069515191,0.8256961729934612,0.7884551490614218,0.9169834312430092,0.5776243768016257,0.6249302307413541,0.7260887009952831,0.5407473332816359,0.9418281932217876,0.6241636105031155,0.8189752085129373,0.4054468656234777,0.8257614361254256,0.7958974309210876,0.7385187064695361,0.9561453574102472,0.9205233017146662,0.8332410001289086,0.8334194091952984,0.7589452875721199,0.5533951140508807,0.6948804745626478,0.7708352498943173,0.7404302353035089,0.666398002577367,0.8106177611775781,0.9723273577060864,1.0,0.6992095613232632,0.6041681734018014,0.7220733640021664,0.7966817031145051,0.7144573737546885,0.8053102703308364,0.7511435810752518,0.6769973523073469,0.8051091301246348,0.8690087232161375,0.5648720326352212,0.8084896759178045,0.7691829835467148,0.746207627324933,0.5892471734433657,0.8486835499626035,0.8837124267832799,0.7506878513341829,0.7489533618864479,0.8107772156807046,0.802499569889267,0.8026863979892906,0.7766431913734723,0.6602659764901535,0.7417760944694315,0.6450970048819932,0.667344446702185,0.6998745004053076,0.65823517665123,0.5443102041060257,0.6543244720392581,0.7836766019468494,0.7804724988274038,0.7405627136936155,0.8487943879634445,0.7445903107707528,0.8449164324573241,0.7975711198198918,0.6100499922161194,0.7350249339430766,0.8578960051932394,0.6319899447748478,0.663251951244804,0.666834511643581,0.7554103385909651,0.7192146012045953,0.8788917309916445,0.6834811284895224,0.7598539016594811,0.8954058679763935,0.5911122136421799,0.6605361434422845,0.8008482450360829,0.6809194354282362
Zenfone 10,0.621205433918592,0.40225050158882814,0.40467130994162037,0.4190182666002619,0.7007019770827059,0.6105913733157279,0.6112988267837137,0.7910929187030875,0.487070042209101,0.37527801508243885,0.715181999910199,0.5486079643427881,0.457485466244652,0.796955765974047,0.5489547477601439,0.8082166478335884,0.7885998536039286,0.5502034882961198,0.4740374371984142,0.7747473336612846,0.6473818141526232,0.5245386661653418,0.8083667836739606,0.9242831613889537,0.7897840024304892,0.7390374645119364,0.542182281569673,0.6129972917516462,0.6725325289793079,0.7985215189150706,0.6237386365737112,0.5986239290140375,0.5997639758360582,0.74603316817866,0.6275374183954828,0.8247825936111857,0.7895573206124169,0.9100522947038231,0.6086200822844868,0.7443973005064033,0.5111731087821515,0.6449682854226185,0.8814656169575562,0.6117310493566882,0.6329821370695315,0.6992095613232632,1.0,0.6701183106889221,0.7948586375153763,0.7167629326494364,0.6408401957012394,0.6251141194738024,0.6487161459172444,0.9264973651779412,0.6846859525693276,0.856992047339962,0.7447697846127853,0.9231962414648548,0.6357962905778628,0.8414659306738552,0.8763283803341528,0.8024109292207102,0.774831401418566,0.7702906202722543,0.8497501015428501,0.7166451769455644,0.9559555216491222,0.8654026078152991,0.7676452203402534,0.7312198649156283,0.87106019567857,0.7616194669862452,0.7270275657847868,0.7082017841810411,0.926651616058197,0.8715415098275378,0.6956105974435286,0.6740896205838731,0.902993159310864,0.6914587661831901,0.8248719594556941,0.9562481941488153,0.766251771015134,0.7400910748305528,0.7986943789046439,0.7542943036428114,0.7705730531719982,0.8995894477024897,0.802856360077735,0.8039612117936709,0.6805524322572034,0.7051964104814672,0.6986436513057307,0.7154039475704858,0.7658204760177952,0.8144785710014759,0.7689204713973481,0.7868484544300185,0.8189291014797309,0.8055426626416371
Edge 40 Pro,0.2921956974625485,0.39882564651933033,0.32638746283347153,0.36739252356690094,0.3743547710489127,0.4523881761441772,0.5438476275886289,0.42045457633818184,0.5817911463196354,0.7909627468072422,0.2670036543783916,0.744844761165419,0.6619362000495063,0.5002685867389514,0.5221203657464268,0.6411856362097894,0.6355214800550955,0.6337430806944069,0.5785194971368657,0.5187790267335468,0.6322692686599415,0.4990130451636714,0.6696615373212631,0.5127490351052422,0.8540195161921671,0.8275379783164827,0.5774739024250757,0.8469343376088446,0.6672330843214388,0.7038534914455591,0.7060428239548301,0.7920799416309459,0.7141973559352395,0.581959015994512,0.66965023455573,0.6572934758697597,0.724304586002505,0.6519404930658848,0.7726777759612123,0.7247679205408947,0.7771043276494006,0.7931453986430971,0.7516168942810385,0.7720871234799963,0.5864440698491777,0.6041681734018014,0.6701183106889221,0.9999999999999997,0.8400520720224499,0.7145169520621147,0.9435992085183805,0.8510134939091868,0.8486664383415472,0.8082636752667675,0.7045525158061507,0.6721052077339318,0.9366540615484298,0.7765530845984878,0.8978772991127055,0.8343616609180651,0.8235594639339757,0.8793845382254318,0.7782117966205634,0.8084883974572827,0.8471566338350517,0.8790152926506183,0.6840828766706286,0.8383161054979361,0.9077971286608599,0.8613656371585827,0.9010959483659988,0.9368010261706177,0.9349093452299365,0.8274418995772829,0.8436011337747061,0.8901362725183082,0.8653848833756551,0.9196081661989296,0.8506491571028133,0.8707325560918722,0.9071682182316111,0.7921613689065028,0.8259913943819093,0.9341137404131482,0.8187116431259833,0.8504614898539256,0.7469535938376028,0.7771050758203408,0.8081154754625557,0.8513754685839268,0.8881438803299684,0.9326877679362866,0.7866425048327204,0.8524910434327571,0.8028360463299922,0.8198857411293448,0.8534224500232668,0.8990866544223935,0.7890455126558972,0.8587343319708126
Moto G Power,0.7339712413596194,0.5433909340308444,0.5086920073056993,0.41814734579211826,0.5319441497914751,0.7443941179863082,0.759418024937787,0.7199105900952351,0.6800751061734562,0.6655046821758825,0.5377163096521501,0.8201286665734878,0.8788321312751195,0.7348156955014102,0.8449380789627909,0.788339240855687,0.7297200820015362,0.7322322683170204,0.6525191319790559,0.8594990760327018,0.8305985272005143,0.4551977120512112,0.7850637101895779,0.6811038773271143,0.7231590897706428,0.8592800813299436,0.613978846563989,0.8018688906698381,0.913816101443129,0.7264941008771829,0.7889097825405808,0.8579123335131335,0.9399789663927132,0.6776323768826151,0.7710931256463744,0.9158979039914517,0.7667289742587712,0.8483731780357403,0.740688288231454,0.7859322868768217,0.5568277392599702,0.780997783918643,0.7643325932672156,0.605383521764997,0.6271635972094839,0.7220733640021664,0.7948586375153763,0.8400520720224499,0.9999999999999999,0.8579676173629974,0.790064167269924,0.760761752324093,0.9004768125043008,0.9166397782564641,0.9100056072206648,0.8914095080517628,0.9221465093485072,0.8765580220728841,0.6961499134523839,0.9759089091397603,0.8002582178367417,0.9206125772290299,0.7299452973752205,0.8933822022988356,0.9430480657343915,0.8010291628888181,0.7478119886148306,0.8115732825222752,0.9058149476691513,0.7273201890020402,0.9220136220759827,0.9513218815313725,0.9025545524741976,0.7999734295418081,0.8307747546815518,0.7931228752511535,0.7858013506812631,0.736176040770882,0.867161761426088,0.8424543160912008,0.9038354177952078,0.882335491735785,0.7780857486727917,0.8449787825503179,0.7703413972129594,0.8140139876088973,0.7253724531263834,0.8433997456680237,0.7712122047446995,0.8141397276871934,0.6786693935068026,0.7679058943730869,0.7279326272089631,0.763723353866603,0.8597216764017191,0.7913197162638647,0.6949885278022395,0.7911786002633466,0.7319943432399857,0.7890868654278914
Mate 50 Pro,0.5563780257208419,0.4854770450387102,0.4962079760542223,0.3938169716929503,0.37244478658571867,0.5899956178375996,0.5494435114041604,0.5438901100813387,0.5108075393211402,0.4199176367221944,0.6254186494125141,0.4607580572567875,0.6700774393015103,0.5033938272411805,0.811296526273077,0.5184620213053316,0.41783079456153277,0.7014874690889261,0.6177955407375536,0.7940296785092674,0.7913878458711305,0.553091562893989,0.5551693993696536,0.5828465578403983,0.7197990957461686,0.6489006559858075,0.6477517753357491,0.6621655622703347,0.8349821482447279,0.46603693198529705,0.7163827352837125,0.6706782200205933,0.854563045445248,0.6958211880593406,0.7182694548890175,0.8513094091510341,0.6717184687852481,0.8917017270049089,0.6948965999500405,0.7372379356624058,0.5205031433112545,0.8188266004142435,0.539085188243137,0.5891754449061735,0.7770706306251849,0.7966817031145051,0.7167629326494364,0.7145169520621147,0.8579676173629974,0.9999999999999996,0.6676630370868051,0.7464971662232514,0.8565541827068394,0.7219653568683693,0.9575192995319253,0.9468834299579867,0.7281134781579558,0.7360494722088489,0.7396025126837996,0.9042513156402923,0.655055346514434,0.811201979497074,0.7391393578876629,0.9531003640665474,0.9208227900087108,0.7968099939154081,0.7539024986046767,0.7028855537549312,0.9199228470589744,0.8227005447090506,0.7317316435704353,0.8223478022800371,0.8779962101581661,0.9217997751252389,0.7575658484113946,0.6513496523849461,0.8933655118296685,0.7029288582339754,0.7849601051559623,0.8871366124709275,0.8746745133812314,0.8470664363716728,0.773865598328515,0.7494956749894512,0.8301534022298636,0.9051586409753386,0.8983159443174085,0.8000001017322953,0.8676566322731928,0.8716758006379073,0.7352776782814744,0.7922793410275184,0.8515499600708776,0.848827373084774,0.9689245704681887,0.8637756012709324,0.7615558654605233,0.8269121240883706,0.8603006876765713,0.8525618486102378
